,DJI
29/1/2016,16466.3
1/2/2016,16449.18
2/2/2016,16153.54
3/2/2016,16336.66
4/2/2016,16416.58
5/2/2016,16204.97
8/2/2016,16027.05
9/2/2016,16014.38
10/2/2016,15914.74
11/2/2016,15660.18
12/2/2016,15973.84
16/2/2016,16196.41
17/2/2016,16453.83
18/2/2016,16413.43
19/2/2016,16391.99
22/2/2016,16620.66
23/2/2016,16431.78
24/2/2016,16484.99
25/2/2016,16697.29
26/2/2016,16639.97
29/2/2016,16516.5
1/3/2016,16865.08
2/3/2016,16899.32
3/3/2016,16943.9
4/3/2016,17006.77
7/3/2016,17073.95
8/3/2016,16964.1
9/3/2016,17000.36
10/3/2016,16995.13
11/3/2016,17213.31
14/3/2016,17229.13
15/3/2016,17251.53
16/3/2016,17325.76
17/3/2016,17481.49
18/3/2016,17602.3
21/3/2016,17623.87
22/3/2016,17582.57
23/3/2016,17502.59
24/3/2016,17515.73
28/3/2016,17535.39
29/3/2016,17633.11
30/3/2016,17716.66
31/3/2016,17685.09
1/4/2016,17792.75
4/4/2016,17737
5/4/2016,17603.32
6/4/2016,17716.05
7/4/2016,17541.96
8/4/2016,17576.96
11/4/2016,17556.41
12/4/2016,17721.25
13/4/2016,17908.28
14/4/2016,17926.43
15/4/2016,17897.46
18/4/2016,18004.16
19/4/2016,18053.6
20/4/2016,18096.27
21/4/2016,17982.52
22/4/2016,18003.75
25/4/2016,17977.24
26/4/2016,17990.32
27/4/2016,18041.55
28/4/2016,17830.76
29/4/2016,17773.64
2/5/2016,17891.16
3/5/2016,17750.91
4/5/2016,17651.26
5/5/2016,17660.71
6/5/2016,17740.63
9/5/2016,17705.91
10/5/2016,17928.35
11/5/2016,17711.12
12/5/2016,17720.5
13/5/2016,17535.32
16/5/2016,17710.71
17/5/2016,17529.98
18/5/2016,17526.62
19/5/2016,17435.4
20/5/2016,17500.94
23/5/2016,17492.93
24/5/2016,17706.05
25/5/2016,17851.51
26/5/2016,17828.29
27/5/2016,17873.22
31/5/2016,17787.2
1/6/2016,17789.67
2/6/2016,17838.56
3/6/2016,17807.06
6/6/2016,17920.33
7/6/2016,17938.28
8/6/2016,18005.05
9/6/2016,17985.19
10/6/2016,17865.34
13/6/2016,17732.48
14/6/2016,17674.82
15/6/2016,17640.17
16/6/2016,17733.1
17/6/2016,17675.16
20/6/2016,17804.87
21/6/2016,17829.73
22/6/2016,17780.83
23/6/2016,18011.07
24/6/2016,17400.75
27/6/2016,17140.24
28/6/2016,17409.72
29/6/2016,17694.68
30/6/2016,17929.99
1/7/2016,17949.37
5/7/2016,17840.62
6/7/2016,17918.62
7/7/2016,17895.88
8/7/2016,18146.74
11/7/2016,18226.93
12/7/2016,18347.67
13/7/2016,18372.12
14/7/2016,18506.41
15/7/2016,18516.55
18/7/2016,18533.05
19/7/2016,18559.01
20/7/2016,18595.03
21/7/2016,18517.23
22/7/2016,18570.85
25/7/2016,18493.06
26/7/2016,18473.75
27/7/2016,18472.17
28/7/2016,18456.35
29/7/2016,18432.24
1/8/2016,18404.51
2/8/2016,18313.77
3/8/2016,18355
4/8/2016,18352.05
5/8/2016,18543.53
8/8/2016,18529.29
9/8/2016,18533.05
10/8/2016,18495.66
11/8/2016,18613.52
12/8/2016,18576.47
15/8/2016,18636.05
16/8/2016,18552.02
17/8/2016,18573.94
18/8/2016,18597.7
19/8/2016,18552.57
22/8/2016,18529.42
23/8/2016,18547.3
24/8/2016,18481.48
25/8/2016,18448.41
26/8/2016,18395.4
29/8/2016,18502.99
30/8/2016,18454.3
31/8/2016,18400.88
1/9/2016,18419.3
2/9/2016,18491.96
6/9/2016,18538.12
7/9/2016,18526.14
8/9/2016,18479.91
9/9/2016,18085.45
12/9/2016,18325.07
13/9/2016,18066.75
14/9/2016,18034.77
15/9/2016,18212.48
16/9/2016,18123.8
19/9/2016,18120.17
20/9/2016,18129.96
21/9/2016,18293.7
22/9/2016,18392.46
23/9/2016,18261.45
26/9/2016,18094.83
27/9/2016,18228.3
28/9/2016,18339.24
29/9/2016,18143.45
30/9/2016,18308.15
3/10/2016,18253.85
4/10/2016,18168.45
5/10/2016,18281.03
6/10/2016,18268.5
7/10/2016,18240.49
10/10/2016,18329.04
11/10/2016,18128.66
12/10/2016,18144.2
13/10/2016,18098.94
14/10/2016,18138.38
17/10/2016,18086.4
18/10/2016,18161.94
19/10/2016,18202.62
20/10/2016,18162.35
21/10/2016,18145.71
24/10/2016,18223.03
25/10/2016,18169.27
26/10/2016,18199.33
27/10/2016,18169.68
28/10/2016,18161.19
31/10/2016,18142.42
1/11/2016,18037.1
2/11/2016,17959.64
3/11/2016,17930.67
4/11/2016,17888.28
7/11/2016,18259.6
8/11/2016,18332.74
9/11/2016,18589.69
10/11/2016,18807.88
11/11/2016,18847.66
14/11/2016,18868.69
15/11/2016,18923.06
16/11/2016,18868.14
17/11/2016,18903.82
18/11/2016,18867.93
21/11/2016,18956.69
22/11/2016,19023.87
23/11/2016,19083.18
25/11/2016,19152.14
28/11/2016,19097.9
29/11/2016,19121.6
30/11/2016,19123.58
1/12/2016,19191.93
2/12/2016,19170.42
5/12/2016,19216.24
6/12/2016,19251.78
7/12/2016,19549.62
8/12/2016,19614.81
9/12/2016,19756.85
12/12/2016,19796.43
13/12/2016,19911.21
14/12/2016,19792.53
15/12/2016,19852.24
16/12/2016,19843.41
19/12/2016,19883.06
20/12/2016,19974.62
21/12/2016,19941.96
22/12/2016,19918.88
23/12/2016,19933.81
27/12/2016,19945.04
28/12/2016,19833.68
29/12/2016,19819.78
30/12/2016,19762.6
3/1/2017,19881.76
4/1/2017,19942.16
5/1/2017,19899.29
6/1/2017,19963.8
9/1/2017,19887.38
10/1/2017,19855.53
11/1/2017,19954.28
12/1/2017,19891
13/1/2017,19885.73
17/1/2017,19826.77
18/1/2017,19804.72
19/1/2017,19732.4
20/1/2017,19827.25
23/1/2017,19799.85
24/1/2017,19912.71
25/1/2017,20068.51
26/1/2017,20100.91
27/1/2017,20093.78
30/1/2017,19971.13
31/1/2017,19864.09
1/2/2017,19890.94
2/2/2017,19884.91
3/2/2017,20071.46
6/2/2017,20052.42
7/2/2017,20090.29
8/2/2017,20054.34
9/2/2017,20172.4
10/2/2017,20269.37
13/2/2017,20412.16
14/2/2017,20504.41
15/2/2017,20611.86
16/2/2017,20619.77
17/2/2017,20624.05
21/2/2017,20743
22/2/2017,20775.6
23/2/2017,20810.32
24/2/2017,20821.76
27/2/2017,20837.44
28/2/2017,20812.24
1/3/2017,21115.55
2/3/2017,21002.97
3/3/2017,21005.71
6/3/2017,20954.34
7/3/2017,20924.76
8/3/2017,20855.73
9/3/2017,20858.19
10/3/2017,20902.98
13/3/2017,20881.48
14/3/2017,20837.37
15/3/2017,20950.1
16/3/2017,20934.55
17/3/2017,20914.62
20/3/2017,20905.86
21/3/2017,20668.01
22/3/2017,20661.3
23/3/2017,20656.58
24/3/2017,20596.72
27/3/2017,20550.98
28/3/2017,20701.5
29/3/2017,20659.32
30/3/2017,20728.49
31/3/2017,20663.22
3/4/2017,20650.21
4/4/2017,20689.24
5/4/2017,20648.15
6/4/2017,20662.95
7/4/2017,20656.1
10/4/2017,20658.02
11/4/2017,20651.3
12/4/2017,20591.86
13/4/2017,20453.25
17/4/2017,20636.92
18/4/2017,20523.28
19/4/2017,20404.49
20/4/2017,20578.71
21/4/2017,20547.76
24/4/2017,20763.89
25/4/2017,20996.12
26/4/2017,20975.09
27/4/2017,20981.33
28/4/2017,20940.51
1/5/2017,20913.46
2/5/2017,20949.89
3/5/2017,20957.9
4/5/2017,20951.47
5/5/2017,21006.94
8/5/2017,21012.28
9/5/2017,20975.78
10/5/2017,20943.11
11/5/2017,20919.42
12/5/2017,20896.61
15/5/2017,20981.94
16/5/2017,20979.75
17/5/2017,20606.93
18/5/2017,20663.02
19/5/2017,20804.84
22/5/2017,20894.83
23/5/2017,20937.91
24/5/2017,21012.42
25/5/2017,21082.95
26/5/2017,21080.28
30/5/2017,21029.47
31/5/2017,21008.65
1/6/2017,21144.18
2/6/2017,21206.29
5/6/2017,21184.04
6/6/2017,21136.23
7/6/2017,21173.69
8/6/2017,21182.53
9/6/2017,21271.97
12/6/2017,21235.67
13/6/2017,21328.47
14/6/2017,21374.56
15/6/2017,21359.9
16/6/2017,21384.28
19/6/2017,21528.99
20/6/2017,21467.14
21/6/2017,21410.03
22/6/2017,21397.29
23/6/2017,21394.76
26/6/2017,21409.55
27/6/2017,21310.66
28/6/2017,21454.61
29/6/2017,21287.03
30/6/2017,21349.63
3/7/2017,21479.27
5/7/2017,21478.17
6/7/2017,21320.04
7/7/2017,21414.34
10/7/2017,21408.52
11/7/2017,21409.07
12/7/2017,21532.14
13/7/2017,21553.09
14/7/2017,21637.74
17/7/2017,21629.72
18/7/2017,21574.73
19/7/2017,21640.75
20/7/2017,21611.78
21/7/2017,21580.07
24/7/2017,21513.17
25/7/2017,21613.43
26/7/2017,21711.01
27/7/2017,21796.55
28/7/2017,21830.31
31/7/2017,21891.12
1/8/2017,21963.92
2/8/2017,22016.24
3/8/2017,22026.1
4/8/2017,22092.81
7/8/2017,22118.42
8/8/2017,22085.34
9/8/2017,22048.7
10/8/2017,21844.01
11/8/2017,21858.32
14/8/2017,21993.71
15/8/2017,21998.99
16/8/2017,22024.87
17/8/2017,21750.73
18/8/2017,21674.51
21/8/2017,21703.75
22/8/2017,21899.89
23/8/2017,21812.09
24/8/2017,21783.4
25/8/2017,21813.67
28/8/2017,21808.4
29/8/2017,21865.37
30/8/2017,21892.43
31/8/2017,21948.1
1/9/2017,21987.56
5/9/2017,21753.31
6/9/2017,21807.64
7/9/2017,21784.78
8/9/2017,21797.79
11/9/2017,22057.37
12/9/2017,22118.86
13/9/2017,22158.18
14/9/2017,22203.48
15/9/2017,22268.34
18/9/2017,22331.35
19/9/2017,22370.8
20/9/2017,22412.59
21/9/2017,22359.23
22/9/2017,22349.59
25/9/2017,22296.09
26/9/2017,22284.32
27/9/2017,22340.71
28/9/2017,22381.2
29/9/2017,22405.09
2/10/2017,22557.6
3/10/2017,22641.67
4/10/2017,22661.64
5/10/2017,22775.39
6/10/2017,22773.67
9/10/2017,22761.07
10/10/2017,22830.68
11/10/2017,22872.89
12/10/2017,22841.01
13/10/2017,22871.72
16/10/2017,22956.96
17/10/2017,22997.44
18/10/2017,23157.6
19/10/2017,23163.04
20/10/2017,23328.63
23/10/2017,23273.96
24/10/2017,23441.76
25/10/2017,23329.46
26/10/2017,23400.86
27/10/2017,23434.19
30/10/2017,23348.74
31/10/2017,23377.24
1/11/2017,23435.01
2/11/2017,23516.26
3/11/2017,23539.19
6/11/2017,23548.42
7/11/2017,23557.23
8/11/2017,23563.36
9/11/2017,23461.94
10/11/2017,23422.21
13/11/2017,23439.7
14/11/2017,23409.47
15/11/2017,23271.28
16/11/2017,23458.36
17/11/2017,23358.24
20/11/2017,23430.33
21/11/2017,23590.83
22/11/2017,23526.18
24/11/2017,23557.99
27/11/2017,23580.78
28/11/2017,23836.71
29/11/2017,23940.68
30/11/2017,24272.35
1/12/2017,24231.59
4/12/2017,24290.05
5/12/2017,24180.64
6/12/2017,24140.91
7/12/2017,24211.48
8/12/2017,24329.16
11/12/2017,24386.03
12/12/2017,24504.8
13/12/2017,24585.43
14/12/2017,24508.66
15/12/2017,24651.74
18/12/2017,24792.2
19/12/2017,24754.75
20/12/2017,24726.65
21/12/2017,24782.29
22/12/2017,24754.06
26/12/2017,24746.21
27/12/2017,24774.3
28/12/2017,24837.51
29/12/2017,24719.22
2/1/2018,24824.01
3/1/2018,24922.68
4/1/2018,25075.13
5/1/2018,25295.87
8/1/2018,25283
9/1/2018,25385.8
10/1/2018,25369.13
11/1/2018,25574.73
12/1/2018,25803.19
16/1/2018,25792.86
17/1/2018,26115.65
18/1/2018,26017.81
19/1/2018,26071.72
22/1/2018,26214.6
23/1/2018,26210.81
24/1/2018,26252.12
25/1/2018,26392.79
26/1/2018,26616.71
29/1/2018,26439.48
30/1/2018,26076.89
31/1/2018,26149.39
1/2/2018,26186.71
2/2/2018,25520.96
5/2/2018,24345.75
6/2/2018,24912.77
7/2/2018,24893.35
8/2/2018,23860.46
9/2/2018,24190.9
12/2/2018,24601.27
13/2/2018,24640.45
14/2/2018,24893.49
15/2/2018,25200.37
16/2/2018,25219.38
20/2/2018,24964.75
21/2/2018,24797.78
22/2/2018,24962.48
23/2/2018,25309.99
26/2/2018,25709.27
27/2/2018,25410.03
28/2/2018,25029.2
1/3/2018,24608.98
2/3/2018,24538.06
5/3/2018,24874.76
6/3/2018,24884.12
7/3/2018,24801.36
8/3/2018,24895.21
9/3/2018,25335.74
12/3/2018,25178.61
13/3/2018,25007.03
14/3/2018,24758.12
15/3/2018,24873.66
16/3/2018,24946.51
19/3/2018,24610.91
20/3/2018,24727.27
21/3/2018,24682.31
22/3/2018,23957.89
23/3/2018,23533.2
26/3/2018,24202.6
27/3/2018,23857.71
28/3/2018,23848.42
29/3/2018,24103.11
2/4/2018,23644.19
3/4/2018,24033.36
4/4/2018,24264.3
5/4/2018,24505.22
6/4/2018,23932.76
9/4/2018,23979.1
10/4/2018,24408
11/4/2018,24189.45
12/4/2018,24483.05
13/4/2018,24360.14
16/4/2018,24573.04
17/4/2018,24786.63
18/4/2018,24748.07
19/4/2018,24664.89
20/4/2018,24462.94
23/4/2018,24448.69
24/4/2018,24024.13
25/4/2018,24083.83
26/4/2018,24322.34
27/4/2018,24311.19
30/4/2018,24163.15
1/5/2018,24099.05
2/5/2018,23924.98
3/5/2018,23930.15
4/5/2018,24262.51
7/5/2018,24357.32
8/5/2018,24360.21
9/5/2018,24542.54
10/5/2018,24739.53
11/5/2018,24831.17
14/5/2018,24899.41
15/5/2018,24706.41
16/5/2018,24768.93
17/5/2018,24713.98
18/5/2018,24715.09
21/5/2018,25013.29
22/5/2018,24834.41
23/5/2018,24886.81
24/5/2018,24811.76
25/5/2018,24753.09
29/5/2018,24361.45
30/5/2018,24667.78
31/5/2018,24415.84
1/6/2018,24635.21
4/6/2018,24813.69
5/6/2018,24799.98
6/6/2018,25146.39
7/6/2018,25241.41
8/6/2018,25316.53
11/6/2018,25322.31
12/6/2018,25320.73
13/6/2018,25201.2
14/6/2018,25175.31
15/6/2018,25090.48
18/6/2018,24987.47
19/6/2018,24700.21
20/6/2018,24657.8
21/6/2018,24461.7
22/6/2018,24580.89
25/6/2018,24252.8
26/6/2018,24283.11
27/6/2018,24117.59
28/6/2018,24216.05
29/6/2018,24271.41
2/7/2018,24307.18
3/7/2018,24174.82
5/7/2018,24356.74
6/7/2018,24456.48
9/7/2018,24776.59
10/7/2018,24919.66
11/7/2018,24700.45
12/7/2018,24924.89
13/7/2018,25019.41
16/7/2018,25064.36
17/7/2018,25119.89
18/7/2018,25199.29
19/7/2018,25064.5
20/7/2018,25058.12
23/7/2018,25044.29
24/7/2018,25241.94
25/7/2018,25414.1
26/7/2018,25527.07
27/7/2018,25451.06
30/7/2018,25306.83
31/7/2018,25415.19
1/8/2018,25333.82
2/8/2018,25326.16
3/8/2018,25462.58
6/8/2018,25502.18
7/8/2018,25628.91
8/8/2018,25583.75
9/8/2018,25509.23
10/8/2018,25313.14
13/8/2018,25187.7
14/8/2018,25299.92
15/8/2018,25162.41
16/8/2018,25558.73
17/8/2018,25669.32
20/8/2018,25758.69
21/8/2018,25822.29
22/8/2018,25733.6
23/8/2018,25656.98
24/8/2018,25790.35
27/8/2018,26049.64
28/8/2018,26064.02
29/8/2018,26124.57
30/8/2018,25986.92
31/8/2018,25964.82
4/9/2018,25952.48
5/9/2018,25974.99
6/9/2018,25995.87
7/9/2018,25916.54
10/9/2018,25857.07
11/9/2018,25971.06
12/9/2018,25998.92
13/9/2018,26145.99
14/9/2018,26154.67
17/9/2018,26062.12
18/9/2018,26246.96
19/9/2018,26405.76
20/9/2018,26656.98
21/9/2018,26743.5
24/9/2018,26562.05
25/9/2018,26492.21
26/9/2018,26385.28
27/9/2018,26439.93
28/9/2018,26458.31
1/10/2018,26651.21
2/10/2018,26773.94
3/10/2018,26828.39
4/10/2018,26627.48
5/10/2018,26447.05
8/10/2018,26486.78
9/10/2018,26430.57
10/10/2018,25598.74
11/10/2018,25052.83
12/10/2018,25339.99
15/10/2018,25250.55
16/10/2018,25798.42
17/10/2018,25706.68
18/10/2018,25379.45
19/10/2018,25444.34
22/10/2018,25317.41
23/10/2018,25191.43
24/10/2018,24583.42
25/10/2018,24984.55
26/10/2018,24688.31
29/10/2018,24442.92
30/10/2018,24874.64
31/10/2018,25115.76
1/11/2018,25380.74
2/11/2018,25270.83
5/11/2018,25461.7
6/11/2018,25635.01
7/11/2018,26180.3
8/11/2018,26191.22
9/11/2018,25989.3
12/11/2018,25387.18
13/11/2018,25286.49
14/11/2018,25080.5
15/11/2018,25289.27
16/11/2018,25413.22
19/11/2018,25017.44
20/11/2018,24465.64
21/11/2018,24464.69
23/11/2018,24285.95
26/11/2018,24640.24
27/11/2018,24748.73
28/11/2018,25366.43
29/11/2018,25338.84
30/11/2018,25538.46
3/12/2018,25826.43
4/12/2018,25027.07
6/12/2018,24947.67
7/12/2018,24388.95
10/12/2018,24423.26
11/12/2018,24370.24
12/12/2018,24527.27
13/12/2018,24597.38
14/12/2018,24100.51
17/12/2018,23592.98
18/12/2018,23675.64
19/12/2018,23323.66
20/12/2018,22859.6
21/12/2018,22445.37
24/12/2018,21792.2
26/12/2018,22878.45
27/12/2018,23138.82
28/12/2018,23062.4
31/12/2018,23327.46
2/1/2019,23346.24
3/1/2019,22686.22
4/1/2019,23433.16
7/1/2019,23531.35
8/1/2019,23787.45
9/1/2019,23879.12
10/1/2019,24001.92
11/1/2019,23995.95
14/1/2019,23909.84
15/1/2019,24065.59
16/1/2019,24207.16
17/1/2019,24370.1
18/1/2019,24706.35
22/1/2019,24404.48
23/1/2019,24575.62
24/1/2019,24553.24
25/1/2019,24737.2
28/1/2019,24528.22
29/1/2019,24579.96
30/1/2019,25014.86
31/1/2019,24999.67
1/2/2019,25063.89
4/2/2019,25239.37
5/2/2019,25411.52
6/2/2019,25390.3
7/2/2019,25169.53
8/2/2019,25106.33
11/2/2019,25053.11
12/2/2019,25425.76
13/2/2019,25543.27
14/2/2019,25439.39
15/2/2019,25883.25
19/2/2019,25891.32
20/2/2019,25954.44
21/2/2019,25850.63
22/2/2019,26031.81
25/2/2019,26091.95
26/2/2019,26057.98
27/2/2019,25985.16
28/2/2019,25916
1/3/2019,26026.32
4/3/2019,25819.65
5/3/2019,25806.63
6/3/2019,25673.46
7/3/2019,25473.23
8/3/2019,25450.24
11/3/2019,25650.88
12/3/2019,25554.66
13/3/2019,25702.89
14/3/2019,25709.94
15/3/2019,25848.87
18/3/2019,25914.1
19/3/2019,25887.38
20/3/2019,25745.67
21/3/2019,25962.51
22/3/2019,25502.32
25/3/2019,25516.83
26/3/2019,25657.73
27/3/2019,25625.59
28/3/2019,25717.46
29/3/2019,25928.68
1/4/2019,26258.42
2/4/2019,26179.13
3/4/2019,26218.13
4/4/2019,26384.63
5/4/2019,26424.99
8/4/2019,26341.02
9/4/2019,26150.58
10/4/2019,26157.16
11/4/2019,26143.05
12/4/2019,26412.3
15/4/2019,26384.77
16/4/2019,26452.66
17/4/2019,26449.54
18/4/2019,26559.54
22/4/2019,26511.05
23/4/2019,26656.39
24/4/2019,26597.05
25/4/2019,26462.08
26/4/2019,26543.33
29/4/2019,26554.39
30/4/2019,26592.91
1/5/2019,26430.14
2/5/2019,26307.79
3/5/2019,26504.95
6/5/2019,26438.48
7/5/2019,25965.09
8/5/2019,25967.33
9/5/2019,25828.36
10/5/2019,25942.37
13/5/2019,25324.99
14/5/2019,25532.05
15/5/2019,25648.02
16/5/2019,25862.68
17/5/2019,25764
20/5/2019,25679.9
21/5/2019,25877.33
22/5/2019,25776.61
23/5/2019,25490.47
24/5/2019,25585.69
28/5/2019,25347.77
29/5/2019,25126.41
30/5/2019,25169.88
31/5/2019,24815.04
3/6/2019,24819.78
4/6/2019,25332.18
5/6/2019,25539.57
6/6/2019,25720.66
7/6/2019,25983.94
10/6/2019,26062.68
11/6/2019,26048.51
12/6/2019,26004.83
13/6/2019,26106.77
14/6/2019,26089.61
17/6/2019,26112.53
18/6/2019,26465.54
19/6/2019,26504
20/6/2019,26753.17
21/6/2019,26719.13
24/6/2019,26727.54
25/6/2019,26548.22
26/6/2019,26536.82
27/6/2019,26526.58
28/6/2019,26599.96
1/7/2019,26717.43
2/7/2019,26786.68
3/7/2019,26966
5/7/2019,26922.12
8/7/2019,26806.14
9/7/2019,26783.49
10/7/2019,26860.2
11/7/2019,27088.08
12/7/2019,27332.03
15/7/2019,27359.16
16/7/2019,27335.63
17/7/2019,27219.85
18/7/2019,27222.97
19/7/2019,27154.2
22/7/2019,27171.9
23/7/2019,27349.19
24/7/2019,27269.97
25/7/2019,27140.98
26/7/2019,27192.45
29/7/2019,27221.35
30/7/2019,27198.02
31/7/2019,26864.27
1/8/2019,26583.42
2/8/2019,26485.01
5/8/2019,25717.74
6/8/2019,26029.52
7/8/2019,26007.07
8/8/2019,26378.19
9/8/2019,26287.44
12/8/2019,25896.44
13/8/2019,26279.91
14/8/2019,25479.42
15/8/2019,25579.39
16/8/2019,25886.01
19/8/2019,26135.79
20/8/2019,25962.44
21/8/2019,26202.73
22/8/2019,26252.24
23/8/2019,25628.9
26/8/2019,25898.83
27/8/2019,25777.9
28/8/2019,26036.1
29/8/2019,26362.25
30/8/2019,26403.28
3/9/2019,26118.02
4/9/2019,26355.47
5/9/2019,26728.15
6/9/2019,26797.46
9/9/2019,26835.51
10/9/2019,26909.43
11/9/2019,27137.04
12/9/2019,27182.45
13/9/2019,27219.52
16/9/2019,27076.82
17/9/2019,27110.8
18/9/2019,27147.08
19/9/2019,27094.79
20/9/2019,26935.07
23/9/2019,26949.99
24/9/2019,26807.77
25/9/2019,26970.71
26/9/2019,26891.12
27/9/2019,26820.25
30/9/2019,26916.83
1/10/2019,26573.04
2/10/2019,26078.62
3/10/2019,26201.04
4/10/2019,26573.72
7/10/2019,26478.02
8/10/2019,26164.04
9/10/2019,26346.01
10/10/2019,26496.67
11/10/2019,26816.59
14/10/2019,26787.36
15/10/2019,27024.8
16/10/2019,27001.98
17/10/2019,27025.88
18/10/2019,26770.2
21/10/2019,26827.64
22/10/2019,26788.1
23/10/2019,26833.95
24/10/2019,26805.53
25/10/2019,26958.06
28/10/2019,27090.72
29/10/2019,27071.46
30/10/2019,27186.69
31/10/2019,27046.23
1/11/2019,27347.36
4/11/2019,27462.11
5/11/2019,27492.63
6/11/2019,27492.56
7/11/2019,27674.8
8/11/2019,27681.24
11/11/2019,27691.49
12/11/2019,27691.49
13/11/2019,27783.59
14/11/2019,27781.96
15/11/2019,28004.89
18/11/2019,28036.22
19/11/2019,27934.02
20/11/2019,27821.09
21/11/2019,27766.29
22/11/2019,27875.62
25/11/2019,28066.47
26/11/2019,28121.68
27/11/2019,28164
29/11/2019,28051.41
2/12/2019,27783.04
3/12/2019,27502.81
4/12/2019,27649.78
5/12/2019,27677.79
6/12/2019,28015.06
9/12/2019,27909.6
10/12/2019,27881.72
11/12/2019,27911.3
12/12/2019,28132.05
13/12/2019,28135.38
16/12/2019,28235.89
17/12/2019,28267.16
18/12/2019,28239.28
19/12/2019,28376.96
20/12/2019,28455.09
23/12/2019,28551.53
24/12/2019,28515.45
26/12/2019,28621.39
27/12/2019,28645.26
30/12/2019,28462.14
31/12/2019,28538.44
2/1/2020,28868.8
3/1/2020,28634.88
6/1/2020,28703.38
7/1/2020,28583.68
8/1/2020,28745.09
9/1/2020,28956.9
10/1/2020,28823.77
13/1/2020,28907.05
14/1/2020,28939.67
15/1/2020,29030.22
16/1/2020,29297.64
17/1/2020,29348.1
21/1/2020,29196.04
22/1/2020,29186.27
23/1/2020,29160.09
24/1/2020,28989.73
27/1/2020,28535.8
28/1/2020,28722.85
29/1/2020,28734.45
30/1/2020,28859.44
31/1/2020,28256.03
3/2/2020,28399.81
4/2/2020,28807.63
5/2/2020,29290.85
6/2/2020,29379.77
7/2/2020,29102.51
10/2/2020,29276.82
11/2/2020,29276.34
12/2/2020,29551.42
13/2/2020,29423.31
14/2/2020,29398.08
18/2/2020,29232.19
19/2/2020,29348.03
20/2/2020,29219.98
21/2/2020,28992.41
24/2/2020,27960.8
25/2/2020,27081.36
26/2/2020,26957.59
27/2/2020,25766.64
28/2/2020,25409.36
2/3/2020,26703.32
3/3/2020,25917.41
4/3/2020,27090.86
5/3/2020,26121.28
6/3/2020,25864.78
9/3/2020,23851.02
10/3/2020,25018.16
11/3/2020,23553.22
12/3/2020,21200.62
13/3/2020,23185.62
16/3/2020,20188.52
17/3/2020,21237.38
18/3/2020,19898.92
19/3/2020,20087.19
20/3/2020,19173.98
23/3/2020,18591.93
24/3/2020,20704.91
25/3/2020,21200.55
26/3/2020,22552.17
27/3/2020,21636.78
30/3/2020,22327.48
31/3/2020,21917.16
1/4/2020,20943.51
2/4/2020,21413.44
3/4/2020,21052.53
6/4/2020,22679.99
7/4/2020,22653.86
8/4/2020,23433.57
9/4/2020,23719.37
13/4/2020,23390.77
14/4/2020,23949.76
15/4/2020,23504.35
16/4/2020,23537.68
17/4/2020,24242.49
20/4/2020,23650.44
21/4/2020,23018.88
22/4/2020,23475.82
23/4/2020,23515.26
24/4/2020,23775.27
27/4/2020,24133.78
28/4/2020,24101.55
29/4/2020,24633.86
30/4/2020,24345.72
1/5/2020,23723.69
4/5/2020,23749.76
5/5/2020,23883.09
6/5/2020,23664.64
7/5/2020,23875.89
8/5/2020,24331.32
11/5/2020,24221.99
12/5/2020,23764.78
13/5/2020,23247.97
14/5/2020,23625.34
15/5/2020,23685.42
18/5/2020,24597.37
19/5/2020,24206.86
20/5/2020,24575.9
21/5/2020,24474.12
22/5/2020,24465.16
26/5/2020,24995.11
27/5/2020,25548.27
28/5/2020,25400.64
29/5/2020,25383.11
1/6/2020,25475.02
2/6/2020,25742.65
3/6/2020,26269.89
4/6/2020,26281.82
5/6/2020,27110.98
8/6/2020,27572.44
9/6/2020,27272.3
10/6/2020,26989.99
11/6/2020,25128.17
12/6/2020,25605.54
